"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45"
"1",7.8057463408716e-06,4.6851054023761e-05,5.73423427696741e-05,0.000111374313566005,9.12466971429258e-05,0.000148251116602442,9.15341996731552e-06,0.000315067887472762,1.85474624958148e-05,0.000111287545156447,0.10186512524886,0.000114593525467396,4.03334555657034e-05,3.64735577285423e-05,2.48970725391627e-05,3.4372433170417e-06,7.86970504368407e-05,9.68754169631975e-06,0.000244939595311894,0.000221393654650026,1.5986181454809e-05,4.91500149753163e-05,0.00042541860611115,0.000112703550819144,1.28164135804475e-05,0.000420337317362229,0.000123012763214833,3.22274654796431e-05,0.000104517356470595,1.14086940695063e-05,0.894116180122374,1.98463023953791e-05,1.34414767401247e-05,0.000172967481023074,6.60709814538228e-05,4.66885874992421e-05,4.67976969746594e-05,0.000121296390189595,0.00011943132132075,0.000115878355524871,0.000106193396923646,1.18611718734697e-05,1.32329541081101e-05,0.000112852963364368,5.31769035875266e-05
"2",2.03439501209447e-05,8.45289168671217e-06,8.73234929130568e-05,0.000216114102247768,2.10510576144579e-05,2.41646708329337e-05,0.000223987970838925,2.26229805405743e-05,0.996160853491039,4.0683511123689e-05,9.04931448693502e-06,2.93520484070296e-06,2.17464739026848e-05,6.76070439582919e-05,3.8140555248512e-05,0.000153882814446422,2.58096059931092e-05,2.61901923354274e-05,1.80030900750723e-05,0.000107249042114927,2.83799934506358e-05,0.00028283471235759,2.34067718812404e-05,1.76512771986735e-05,2.52190797073682e-05,6.23714535853884e-05,3.24576369908561e-06,3.14613383652836e-05,0.000151314829346464,6.02102919814837e-06,3.11789592757114e-05,2.34778822435403e-05,2.7039145319578e-05,2.58225020627118e-05,1.27849265668255e-05,7.02955844897368e-05,7.87962073045306e-05,5.1729123691228e-05,3.93043526145128e-05,0.00152252820573295,4.20752491419135e-06,3.44551994483624e-05,4.8221765413618e-05,5.59845148817653e-05,4.60564008917966e-05
"3",0.000299827769823225,0.000273346013906397,0.000217737822239647,0.0778610909453758,6.87619575507476e-05,4.93889506724568e-05,0.0011829920463892,0.000197228084685154,0.0275397511028948,0.000245669614273256,8.101964999488e-05,3.09275891620534e-05,5.42101413059461e-05,0.000744170040559155,5.31655269887707e-05,0.000131589179381199,4.22899469517698e-05,7.11025692376165e-05,4.9354878822175e-05,0.0335290438557667,8.14034437634923e-05,0.277290021468343,0.00019812771950695,0.000147224543383113,6.03094444494094e-05,0.000178389111821542,3.77699302823128e-05,6.62360542207043e-05,0.574726257034977,1.2070880101989e-05,0.00129514145298748,6.42779660205354e-05,0.000153359708660162,0.000352867711198998,0.000133245091786007,0.000117078683489567,0.000138672671198718,0.000956239439192685,7.74611459634799e-05,0.000144409549410772,1.29978126955214e-05,0.000298426169231601,6.3595722538366e-05,0.000110839822957182,0.000560909735838923
"4",0.000116883405479336,9.3954309548044e-05,1.14067790001089e-05,3.64351488302927e-05,1.44940759299621e-05,3.86145965511091e-05,4.10634287460636e-05,2.74593514140613e-05,2.17396445714962e-05,2.78143213663866e-05,2.22939243113674e-05,1.69425083325551e-05,6.83030936843689e-06,0.000534017363826327,1.76549878138509e-05,9.28473386777405e-06,1.78018383420708e-05,0.000392013226711964,2.91993233242031e-05,7.16604506066629e-05,1.01052730062048e-05,6.99370078937136e-06,1.96307594871119e-05,4.01065919146176e-05,1.72592151668404e-05,2.20362554592281e-05,5.64634702527682e-06,1.61992749214167e-05,1.74428985559397e-05,4.71413266558213e-06,1.71197851033323e-05,0.997956397700159,1.00406124212515e-05,3.8212054656362e-05,5.4792714529292e-06,1.55353743481635e-05,1.13373097923598e-05,6.23678278603833e-05,2.73206301652506e-05,1.16962029749651e-05,8.40164004700838e-06,1.79754332640108e-05,6.00226915865955e-05,1.43075339340442e-05,3.60877553016262e-05
"5",9.31572309924386e-05,5.56093684020109e-05,6.6746409891057e-06,2.02137388209055e-05,4.98932683678306e-05,1.34522456094853e-05,3.50321552663037e-05,0.00144442608882529,4.2611125504085e-06,0.000135552229264581,0.000268129037890348,0.996558424814258,1.30009814482976e-05,6.55515000630089e-05,1.69923953466354e-05,3.68399304354149e-06,2.88196040783633e-05,9.01700134574502e-06,0.000161477503606281,0.000215776593370989,1.03727894442938e-05,1.20363410322228e-05,0.000178050214541723,3.61877188872491e-05,1.00680824119655e-05,6.90341631034774e-05,1.06936843140964e-05,1.65598253211619e-05,5.72285575974197e-06,4.09696572370379e-06,1.97335448512068e-05,1.90284496192073e-05,1.14358768073979e-05,6.01913338726486e-05,1.25868005066689e-05,6.6650145016941e-05,1.00745531374708e-05,2.64604264056013e-05,1.81446748490922e-05,7.17432712227646e-06,6.62498920360486e-05,2.65092521119486e-05,4.9903039016295e-05,1.52723495365137e-05,3.8617191030852e-05
"6",8.66151548133857e-06,5.59969443093321e-05,0.000124017330255586,0.00045143655879411,1.48358868856599e-05,2.37917183744762e-05,0.000125733267663583,0.000265087488737716,0.000546851827025904,5.73765644166588e-05,3.2369569981432e-05,1.86056556604587e-05,6.73126017648248e-05,9.19564203646665e-05,3.70774191054073e-05,0.000194257231698518,4.01209140602949e-05,1.40959400733003e-05,2.40048894278249e-05,0.000811398253588127,3.96797503642404e-05,0.994500744682313,9.99012540411449e-05,6.87030142049698e-05,5.68986418092896e-05,0.000739016947545368,5.77505915767823e-06,4.23486684113537e-05,0.000321586912377129,2.93286246815159e-05,0.000154574340378507,1.06093965228009e-05,8.70831741605635e-05,0.000214289741235229,4.87684024664104e-05,3.51366749537669e-05,9.41828118715701e-05,9.63711218374897e-05,7.8614856672564e-05,2.3379011910419e-05,3.98989310167513e-05,5.2366386345951e-05,1.19574365531001e-05,2.2625077741609e-05,0.000121171083759023
"7",1.51443180510656e-05,4.55975150408584e-05,5.96491967109909e-05,0.000259581778026481,9.96949331692035e-06,4.66175716645593e-06,0.000149411498813601,0.000204684840235793,0.000338936406760336,0.000107514236652995,8.63415281502718e-06,1.76528127531963e-05,2.29875672075771e-05,0.000202612442574861,1.59325588010601e-05,4.08956183064831e-05,1.69695836174119e-05,7.16243053445776e-06,1.24756384706663e-05,0.0075019729124228,2.05907545338836e-05,0.989629574725969,4.15360965764741e-05,3.28873614986303e-05,2.48761433440829e-05,0.000262606513888108,4.57737387648619e-06,1.83704976514232e-05,0.000247934854136545,1.01617689041516e-05,0.000130003373658505,9.72246820394391e-06,4.77441977026797e-05,5.14558798965773e-05,1.11154327668312e-05,2.15602152652208e-05,5.01422320727156e-05,4.95561850824786e-05,3.4675410074041e-05,1.13661328830654e-05,1.2725704570362e-05,0.000110459595702445,8.83497619385103e-06,1.77579857108658e-05,9.73173615576833e-05
"8",0.000230420117567407,0.000161965604338223,3.16532186388851e-05,0.00089479547617084,0.000171583193701468,6.96472439020211e-06,0.396224974282884,0.000345456943945463,0.000559951287120325,0.000978112186101943,8.51975844891281e-06,0.000186932023544567,7.29706272217434e-06,0.363825771669748,3.51058927145081e-05,3.00651923237864e-06,7.46910746315359e-05,2.71875311830904e-05,8.91620569840264e-05,0.228544355678151,2.21496222857474e-05,0.000647270580583322,4.20219472518241e-05,0.000283294755085266,7.73629874959939e-05,0.000115486086856072,3.86943598696216e-05,2.79476162206853e-05,0.000129681678009857,2.27589976975595e-05,0.000204128109306592,0.000811841388365704,9.68517203883459e-05,0.000192327720910054,9.15673895304813e-06,0.000747249403246197,0.000103005636812772,0.000335362807530147,3.15230794666783e-05,4.41790742287654e-05,3.16849730945788e-05,0.00221289932202974,0.000227604935287588,0.000125364245594866,0.00101224591121026
"9",0.00031058839625791,8.74901137885559e-05,1.92385542465038e-05,6.32078561072019e-05,2.68099869535034e-05,3.48228639650596e-07,0.000199617873231042,0.000349199753260919,4.26691156502087e-05,0.000709072494062806,3.74069864250717e-06,7.03116397483759e-05,5.13531611406282e-06,0.00119864264494729,4.52703811896833e-06,3.51321036945284e-07,6.77229607501009e-06,5.59795126963127e-06,9.97634531194919e-06,0.995103053426857,5.02928597894464e-06,0.000396903911205226,1.72464097646907e-05,1.52007641535096e-05,3.20598998289923e-06,1.14129957918382e-05,1.72829444786197e-05,4.68639684988114e-06,0.000124330265436731,1.78207451566385e-06,0.000307316149688086,2.42044614105093e-05,1.65798156461352e-05,1.20807456283231e-06,4.25994908818806e-07,6.46632919082978e-05,1.84528565561516e-05,1.79787961570843e-05,9.24738139524912e-06,7.0926003094817e-06,1.11535379688874e-06,0.000541520195944985,1.83219362033676e-05,5.18805955091304e-05,0.000106560407524942
"10",5.44643060776769e-06,2.93490301167473e-05,4.17090035048413e-05,0.000110807461850547,8.1483271211169e-05,1.59027397277166e-05,4.14825118435954e-05,7.14866284913969e-05,5.27542085664659e-05,9.63799241209507e-05,0.00077791315209484,3.56972522402762e-05,6.67946871318716e-05,7.64460308846036e-05,4.76334492345069e-05,2.34413287914467e-06,8.04838287407153e-05,2.55735990530233e-05,7.0935370729047e-05,0.000781601091654689,2.57454432198031e-05,0.000128171907872722,0.00049549143928144,3.98652338961146e-05,1.79583573043337e-05,0.000617339041824525,0.000170525883115189,4.32433604028718e-05,8.49655706359429e-05,6.47786320591356e-06,0.99439429203309,2.4676408382517e-05,2.77173223640049e-05,3.33483010354812e-05,2.90445886809582e-05,7.7897366609952e-05,4.95959772762369e-05,0.000440819852733391,7.08879174320131e-05,5.9996819010399e-05,4.42266697583392e-05,5.31089849366959e-05,1.80828985892605e-05,0.000457829151975878,7.64678026811074e-05
