"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45"
"1",0.000201894449883447,0.249789572380003,0.000143845447752671,0.000133961184298117,0.000201419311893263,0.000396414458496237,8.65813468810298e-06,3.63549922118282e-05,9.46923401623929e-05,3.04606323602068e-05,2.57191576534918e-06,0.00016622580143872,0.000716560204811338,2.89392982744556e-05,3.43604431154202e-06,5.98543835108576e-06,0.000171274784002762,9.24557561944331e-05,3.75175809339771e-05,1.55605384741937e-06,7.58143119389769e-05,3.89036603324902e-05,0.00014630738522191,0.000371219165118625,1.01873606586161e-05,0.000105697906673089,6.20527083729125e-05,0.000282157521151021,6.65290267060078e-06,0.000516719251547723,0.000468864158051808,0.000310466695754727,1.21035906409831e-06,0.000126507033087891,7.26217354334888e-05,2.00938848919103e-05,0.00120666200088437,3.19411218360284e-05,3.16778532431567e-05,0.000240427199765839,0.742974209027559,0.000525720342551786,3.19955831573796e-05,4.698774447636e-06,7.33958469042417e-05
"2",1.23720734537089e-05,0.000358764049952398,1.66012633953685e-05,1.2806859678553e-06,0.997234990276764,0.00020726314896361,1.47129105852801e-06,1.82057677641244e-06,8.44768168076757e-07,0.000808997998876917,0.000376024109056487,0.000229289258962787,4.60341952967765e-06,2.69026123156714e-06,1.95762604141079e-06,1.03017833681488e-06,1.09567652534257e-05,6.01421778170872e-07,8.93431904027384e-06,1.764973614562e-06,9.36337987162561e-05,4.30652740754604e-05,5.77095856881524e-06,0.000110168624838137,3.87031882184174e-07,6.80535596628207e-06,1.51682816015774e-05,2.4914840702448e-07,3.76921753393239e-05,2.14936431260262e-06,3.93135129337547e-06,5.13556993655536e-06,5.31674527267859e-05,0.000143217483949739,1.2287587241903e-05,2.13369533862615e-06,8.55148928935926e-05,3.20913095240483e-06,1.52379061573454e-06,9.98463911741153e-06,2.08978257330507e-05,5.18380183282809e-05,1.51623489577934e-06,5.96873743009938e-06,2.32510961662572e-06
"3",1.1728961932759e-05,0.000124569379359554,2.94954563075952e-05,2.78794389359581e-05,0.000125071069251045,0.000105288704469807,2.47925334337363e-06,0.000160802066222307,0.000136472902787272,2.75383796577404e-05,0.000147467085180639,8.77304053102229e-05,3.09643236053427e-05,2.61958403545867e-05,0.000104169876118098,8.04365339301375e-06,2.28224015005795e-05,1.65126659283147e-05,0.00272641067822001,0.000123103543081667,0.993104382871755,4.15427736553573e-05,2.79423763050929e-05,3.22188568454913e-05,2.50405635363866e-05,1.54443067596268e-05,0.000191089613752285,4.02002106892572e-05,6.04383756689195e-05,6.13229643704595e-05,0.00020408024718901,1.09455424890339e-05,0.000117774321543319,9.00856412988509e-05,1.3604731334463e-05,3.54490245591763e-05,3.05018382810989e-05,2.51568161700469e-05,1.17687419847953e-05,0.0015714789593328,0.00010926615544488,4.44421712743327e-05,1.37046786439969e-05,4.14380973842742e-05,3.59340347723925e-05
"4",1.96073852759667e-05,3.13728786025576e-05,3.60330613661344e-05,2.58509507613871e-05,1.08579747961219e-05,2.03884064162256e-05,2.34669559737674e-05,1.6076803118541e-05,1.05007231427784e-05,0.000313332696729625,4.61318373332364e-06,0.000344177317326574,3.3907686420013e-05,9.67808520539108e-05,0.000265070332640027,4.97398565507501e-06,1.22359465588445e-05,8.46285767686298e-06,0.000106764779728582,8.81233465920987e-06,2.68894432694325e-05,5.31169386682075e-05,7.04760116435051e-06,1.01650871730869e-05,1.22431671867649e-05,5.22742646627453e-05,0.000285379159967959,1.50973957426528e-05,1.82556688327749e-05,0.000197370399953674,1.40666717697525e-05,8.86266939038688e-06,0.000360827575400982,0.000157693735583416,1.70361486098024e-05,4.88731890648729e-05,1.55613931420223e-05,1.38046795346211e-05,7.83552494928814e-06,0.000123859797463751,1.33731471438099e-05,4.720114970266e-06,4.22792214847227e-06,0.997118593337845,1.95378537268642e-05
"5",5.91520875032614e-05,0.00020921567924143,0.00163060730319169,1.86090032071805e-05,9.82401495413106e-05,0.000167131976350785,2.68503151243093e-05,0.00010166693163484,0.0014071522325923,6.37714424005736e-05,5.19175010819819e-05,0.000161245748452124,8.49764659164323e-05,0.000109784498126447,3.06856142285465e-05,2.29727618521215e-05,3.45874319756411e-05,3.90980609351629e-05,1.90445762027258e-05,1.3639364604991e-05,5.29318503218444e-05,7.37081729859698e-05,2.84832894988303e-05,0.992785774115251,8.8679295100211e-06,1.33382300932656e-05,3.29105065193115e-05,5.7324186730045e-05,2.66702724268674e-05,2.44028470936853e-05,2.15799895931756e-05,9.9786712888145e-06,3.62479516555276e-05,0.00012001500239508,3.4305305792885e-05,2.42314034742887e-05,0.00171774180369521,9.51872168797677e-06,1.08118178689842e-05,1.50207721321096e-05,0.00025515333276421,3.96034048433553e-05,4.66316290662742e-05,6.87580202203828e-06,0.000197523847125682
"6",4.15810185554557e-05,0.000418603014066762,0.000218263499968401,2.38375527960466e-05,0.000118780059745977,0.000390881910725894,3.39942937085617e-05,0.000116620862657621,0.0001230219940522,9.32849539772953e-05,2.36741055476279e-05,0.000172560937238993,6.76702039373571e-05,4.92415591980787e-05,9.80154980022544e-06,2.22744857602247e-05,2.69790150702185e-05,5.82503679761496e-05,1.45983379607706e-05,9.28800500382397e-06,3.63563086198821e-05,0.000109902377517365,2.54916989166977e-05,0.996155963899858,9.58272298411056e-06,2.24872046130494e-05,4.88838877232212e-05,0.00012749751091087,2.1395274921624e-05,4.8612321872169e-05,2.01862691892521e-05,1.59037283409851e-05,1.69178039313172e-05,4.20699019175315e-05,4.27165681539189e-05,2.07604514113626e-05,0.000368259653675326,1.29485212776e-05,1.12716778190734e-05,2.02025344184023e-05,0.000363720250173695,7.93669647297115e-05,4.20598438407571e-05,6.58069903643916e-06,0.000297654196400392
"7",0.000342716436242084,8.43716052294591e-05,6.48855525443038e-05,2.65894598774017e-05,5.97858056716672e-05,5.76950992000764e-05,7.39794814975974e-06,0.000116408503529078,1.92336010093535e-05,3.82228561457078e-05,0.000111440408962476,2.81361769749399e-05,6.26807933648509e-05,1.16490450840366e-05,1.21396196390685e-05,5.33626661491516e-06,0.00171688148209503,9.20853156050886e-06,0.00023524699637413,3.47550167125496e-05,4.97534187770525e-05,1.79934085850803e-05,0.000491415870085719,2.4250636520148e-05,1.07480025681775e-05,2.8460648032049e-05,0.000281372414622908,1.87815087247027e-05,0.99426344885506,3.65018051168928e-06,1.54193890567601e-05,1.16193048233116e-05,0.000774704349635561,0.000335100196283183,2.09017575924327e-05,0.000171451168014864,0.000165785022147047,1.42969883191035e-05,8.16190454212278e-05,1.60244730780907e-05,9.91720403667273e-06,6.30349363389e-06,8.14883140168592e-06,8.09046827303976e-06,0.000125962159813581
"8",5.62461208760553e-05,0.000941113630493294,0.000100063247078381,1.1727012407844e-05,0.000112734337121709,0.000200856472912655,1.89297210314237e-05,0.000124426432349336,4.93609286608179e-05,1.99764877167623e-05,0.000110332441552199,0.000273256083228079,0.000655915830697407,1.85267251859369e-05,1.37509526361362e-05,4.72091910920481e-06,4.03387102460413e-05,1.16990089322271e-05,2.2842045133071e-05,6.76890791702328e-06,3.06191137727871e-05,6.21068212420664e-06,1.66019937646034e-05,0.000404037910321395,1.70302140342775e-06,2.00218928422272e-05,1.75082459642041e-05,1.06039994533688e-05,9.74085391298237e-05,4.9542543772879e-05,4.47811320140817e-05,1.79782868372688e-05,0.000301018056016273,0.000918591789593952,3.20847386497699e-05,2.84681485944837e-05,0.994360602999866,3.46486472399156e-05,4.75742397535795e-06,2.12861185188095e-05,0.000721555028221555,4.50927644472673e-06,6.16078985175527e-06,7.18511108813737e-06,4.8528495253747e-05
"9",0.000197571542961029,0.000157461646527599,0.000276842244007374,1.30618930769077e-05,0.000216914040954024,0.000213737704241266,9.81469788621245e-06,0.000111323255127661,9.32108854555686e-05,0.000166579050184408,9.79743789976061e-05,0.000358591028000198,0.000521344175626485,4.0253083576413e-05,2.65965606890718e-05,3.27680677386288e-06,2.54267380614137e-05,1.17156055821843e-05,0.000191637664879475,1.72987061950416e-05,4.08396136106188e-05,2.92267974220682e-06,6.92040481235477e-05,0.000160043258669022,3.98462145777892e-06,3.87739661430948e-06,1.62152723133551e-05,4.37784765300711e-06,0.000412987897792634,1.82395876528352e-05,3.20938440227387e-05,3.58480758699716e-05,0.00104271426983119,0.221905106824052,2.83817306730668e-05,2.06637715505646e-05,0.772372519600702,1.83955739871392e-05,3.59251997926404e-06,1.01253544657227e-05,0.000964457626502557,2.62588631454273e-06,3.73216509459796e-06,3.78860190595074e-05,3.85328054615537e-05
"10",0.000105429454497381,0.000195767163048337,0.00011925904505589,3.96308407570151e-05,1.96728751544292e-05,6.89117325551891e-05,3.09982251418746e-05,5.11341357789222e-05,3.74779462640109e-05,3.59138896701949e-05,5.5606258776663e-05,6.80011077482517e-05,0.000185875061800009,4.46869323790327e-05,6.99773484349298e-05,2.05342536748908e-05,6.05944716197672e-05,2.02482898494783e-05,0.000429600523814406,2.52615528181028e-05,4.85347243711053e-05,0.000164713758916723,4.98981004511723e-05,5.47658140113616e-05,2.91783727147232e-05,0.000293511222312194,6.9930293252452e-05,0.000218492070879978,0.000346909082024329,4.53402796073945e-05,7.12835403959988e-05,2.18794422874439e-05,0.00065196883384496,5.98700144961401e-05,4.43026485753792e-05,0.99562985344461,8.88968177702529e-05,4.94435181242713e-05,8.15105156851503e-05,5.21130762484607e-05,3.98161827381898e-05,2.53694757841831e-05,1.95124729309954e-05,8.64912016179622e-05,7.18339875100308e-05
